title,link,address,size,price,img
"東區ATT溫馨辦,簡約時尚舒適格局超滿意",rent-detail-3421575.html,"東區ATT溫馨辦,簡約時尚舒適格局超滿意黃金曝光
東區ATT溫馨辦,簡約時尚舒適格局超滿意
東區ATT溫馨辦,簡約時尚舒適格局超滿意
黃金曝光
台北市-大安區 忠孝東路四段
辦公，樓層：6/18
2小時內更新  仲介 松華商仲  吳經理  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",51坪,"100,000元",http://p1.cdn.591.com.tw/house/active/2015/06/10/143392573497770903_128x92.jpg
台北車站京站多捷運最佳位置可租車位,rent-detail-3398254.html,"台北車站京站多捷運最佳位置可租車位黃金曝光
台北車站京站多捷運最佳位置可租車位
台北車站京站多捷運最佳位置可租車位
黃金曝光
漢廷長安　台北市-大同區 長安西路150號
漢廷長安
辦公，樓層：10/14
2小時內更新  屋主 林先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",66.5坪,"79,800元",http://p2.cdn.591.com.tw/house/active/2015/05/31/143307730040987105_128x92.jpg
"東區最夯商辦,機能最佳員工最愛微企首推.",rent-detail-3436759.html,"東區最夯商辦,機能最佳員工最愛微企首推.黃金曝光
東區最夯商辦,機能最佳員工最愛微企首推.
東區最夯商辦,機能最佳員工最愛微企首推.
黃金曝光
台北市-大安區 忠孝東路四段
辦公，樓層：11/12
2小時內更新  仲介 松華商仲  吳經理  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",48.9坪,"73,000元",http://p2.cdn.591.com.tw/house/active/2015/06/17/143453139427036703_128x92.jpg
東區精美商務中心-超值個人辦公室,rent-detail-3415933.html,"東區精美商務中心-超值個人辦公室黃金曝光
東區精美商務中心-超值個人辦公室
東區精美商務中心-超值個人辦公室
黃金曝光
凌雲大廈　台北市-大安區 忠孝東路四段206-1號
凌雲大廈
辦公，樓層：4/12
2小時內更新  屋主 陳先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",5坪,"8,000元",http://p1.cdn.591.com.tw/house/active/2015/06/15/143434877561733704_128x92.jpg
台北車站-京站辦公(兩面採光.方正.竹炭,rent-detail-3387376.html,"台北車站-京站辦公(兩面採光.方正.竹炭黃金曝光
台北車站-京站辦公(兩面採光.方正.竹炭
台北車站-京站辦公(兩面採光.方正.竹炭
黃金曝光
台北京站　台北市-大同區 市民大道一段211號
辦公，樓層：11/16
2小時內更新  屋主 張先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",31.5坪,"55,000元",http://p1.cdn.591.com.tw/house/active/2015/05/26/143262915987456909_128x92.jpg
屋主自租！屋況佳~近捷運！,rent-detail-3425257.html,"屋主自租！屋況佳~近捷運！黃金曝光
屋主自租！屋況佳~近捷運！
屋主自租！屋況佳~近捷運！
黃金曝光
台北市-松山區 基隆路一段8-1號
辦公，樓層：10/18
2小時內更新  屋主 高小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",74坪,"55,000元",http://p1.cdn.591.com.tw/house/active/2015/03/14/142630370793627108_128x92.jpg
屋主自租!免仲介費!!!歡迎來電洽詢,rent-detail-3389600.html,"屋主自租!免仲介費!!!歡迎來電洽詢黃金曝光
屋主自租!免仲介費!!!歡迎來電洽詢
屋主自租!免仲介費!!!歡迎來電洽詢
黃金曝光
萬和實業大樓　台北市-中山區 朱崙街60號
辦公，樓層：7/8
2小時內更新  屋主 楊先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",69.1坪,"100,000元",http://p2.cdn.591.com.tw/house/active/2015/05/27/143271681279290709_128x92.jpg
*松山車站*捷運松山站優質大坪數商辦大樓,rent-detail-3401286.html,"*松山車站*捷運松山站優質大坪數商辦大樓黃金曝光
*松山車站*捷運松山站優質大坪數商辦大樓
*松山車站*捷運松山站優質大坪數商辦大樓
黃金曝光
臻愛　台北市-南港區 南港路三段
臻愛
辦公，樓層：12/13
2小時內更新  屋主 林先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",90坪,"108,000元",http://p1.cdn.591.com.tw/house/active/2015/06/01/143316947083125306_128x92.jpg
小坪數辦公室分租,rent-detail-3416596.html,"小坪數辦公室分租黃金曝光
小坪數辦公室分租
小坪數辦公室分租
黃金曝光
鳳凰大廈　台北市-大安區 敦化南路一段3號
辦公，樓層：7/13
2小時內更新  屋主 翁先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",5坪,"16,000元",http://p2.cdn.591.com.tw/house/active/2015/06/08/143375253724040100_128x92.jpg
近台大/西門雙捷運-獨立辦公室+秘書服務,rent-detail-3418661.html,"近台大/西門雙捷運-獨立辦公室+秘書服務黃金曝光
近台大/西門雙捷運-獨立辦公室+秘書服務
近台大/西門雙捷運-獨立辦公室+秘書服務
黃金曝光
富群資訊大樓　台北市-中正區 衡陽路10號
富群資訊大樓
辦公，樓層：12/15
2小時內更新  屋主 張小姐  
地圖收藏問答(1)
地圖
收藏
問答(1)",3坪,"15,000元",http://p2.cdn.591.com.tw/house/active/2014/06/16/140291151793302602_128x92.jpg
捷運忠孝復興景觀會議室(每日計費優惠中),rent-detail-2212834.html,"捷運忠孝復興景觀會議室(每日計費優惠中)黃金曝光
捷運忠孝復興景觀會議室(每日計費優惠中)
捷運忠孝復興景觀會議室(每日計費優惠中)
黃金曝光
曼哈頓大廈　台北市-大安區 忠孝東路三段136號
辦公，樓層：11/13
2小時內更新  代理人 丁小姐  
地圖收藏問答(1)
地圖
收藏
問答(1)",5坪,"3,000元",http://p2.cdn.591.com.tw/house/active/2012/02/29/133049365593892700_128x92.jpg
捷運正上方！辦公室出租9000元含家具,rent-detail-3415002.html,"捷運正上方！辦公室出租9000元含家具黃金曝光
捷運正上方！辦公室出租9000元含家具
捷運正上方！辦公室出租9000元含家具
黃金曝光
三普企業大樓　台北市-大安區 忠孝東路四段169號
辦公，樓層：6/12
2小時內更新  屋主 李小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",3坪,"9,000元",http://p2.cdn.591.com.tw/house/active/2015/05/08/143101610208329604_128x92.jpg
SOGO正對面.獨立小型辦公司.立即進駐,rent-detail-3323866.html,"SOGO正對面.獨立小型辦公司.立即進駐黃金曝光
SOGO正對面.獨立小型辦公司.立即進駐
SOGO正對面.獨立小型辦公司.立即進駐
黃金曝光
台北市-大安區 忠孝東路三段305號
辦公，樓層：6/12
2小時內更新  屋主 林小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",5坪,"11,500元",http://p1.cdn.591.com.tw/house/active/2015/04/27/143010196064455007_128x92.jpg
眺望萬坪綠地超美View方正明亮機能強,rent-detail-3398702.html,"眺望萬坪綠地超美View方正明亮機能強黃金曝光
眺望萬坪綠地超美View方正明亮機能強
眺望萬坪綠地超美View方正明亮機能強
黃金曝光
金興實業大樓　台北市-士林區 後港街98號
辦公，樓層：7/7
3小時內更新  屋主 陳先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",82坪,"82,000元",http://p1.cdn.591.com.tw/house/active/2010/10/13/128694418035093602_128x92.jpg
遷址有優惠!租貴退差價!台北市公司登記!,rent-detail-3429596.html,"遷址有優惠!租貴退差價!台北市公司登記!黃金曝光
遷址有優惠!租貴退差價!台北市公司登記!
遷址有優惠!租貴退差價!台北市公司登記!
黃金曝光
商務大樓　台北市-大安區 和平東路三段
辦公，樓層：8/14
3小時內更新  屋主 林先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",1坪,"1,980元",http://p1.cdn.591.com.tw/house/active/2015/06/14/143426927218401001_128x92.jpg
單純辦公室分租,rent-detail-3438782.html,"單純辦公室分租黃金曝光
單純辦公室分租
單純辦公室分租
黃金曝光
台北市-大安區 忠孝東路三段
辦公，樓層：2/14
3小時內更新  屋主 徐小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",28坪,"18,000元",http://p2.cdn.591.com.tw/house/active/2015/06/18/143461586214061406_128x92.jpg
【捷運沿線】雷格斯台北服務式辦公室優惠中,rent-detail-3388545.html,"【捷運沿線】雷格斯台北服務式辦公室優惠中黃金曝光
【捷運沿線】雷格斯台北服務式辦公室優惠中
【捷運沿線】雷格斯台北服務式辦公室優惠中
黃金曝光
華新麗華　台北市-信義區 松智路1號
辦公，樓層：1/11
3小時內更新  屋主 吳先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",3坪,"38,000元",http://p2.cdn.591.com.tw/house/active/2014/08/11/140775895570399404_128x92.jpg
商務中心辦公室出租、三捷運、窗景辦公室,rent-detail-3409299.html,"商務中心辦公室出租、三捷運、窗景辦公室黃金曝光
商務中心辦公室出租、三捷運、窗景辦公室
商務中心辦公室出租、三捷運、窗景辦公室
黃金曝光
台北市-大安區 忠孝東路三段136號
辦公，樓層：11/13
3小時內更新  代理人 丁小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",6.2坪,"16,800元",http://p2.cdn.591.com.tw/house/active/2011/11/04/132033866975253700_128x92.jpg
捷運站上方！101旁捷運辦公室出租！,rent-detail-3415048.html,"捷運站上方！101旁捷運辦公室出租！黃金曝光
捷運站上方！101旁捷運辦公室出租！
捷運站上方！101旁捷運辦公室出租！
黃金曝光
信義大樓　台北市-信義區 信義路四段279號
辦公，樓層：8/12
3小時內更新  屋主 簡小姐  
地圖收藏問答(1)
地圖
收藏
問答(1)",3坪,"8,000元",http://p1.cdn.591.com.tw/house/active/2014/03/17/139498912193857601_128x92.jpg
近台北市政府高級辦公室出租,rent-detail-3425988.html,"近台北市政府高級辦公室出租黃金曝光
近台北市政府高級辦公室出租
近台北市政府高級辦公室出租
黃金曝光
新寶信義大褸　台北市-信義區 基隆路一段143號
辦公，樓層：7/13
3小時內更新  屋主 林先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",31.6坪,"45,000元",http://p1.cdn.591.com.tw/house/active/2015/06/16/143442324753298105_128x92.jpg
台北車站商務中心5-6人辦公室-無窗,rent-detail-3415786.html,"台北車站商務中心5-6人辦公室-無窗黃金曝光
台北車站商務中心5-6人辦公室-無窗
台北車站商務中心5-6人辦公室-無窗
黃金曝光
中央辦公大樓　台北市-中正區 中山北路一段2號
辦公，樓層：4/11
3小時內更新  屋主 廖小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",6.7坪,"19,800元",http://p2.cdn.591.com.tw/house/active/2014/11/13/141581309047681007_128x92.jpg
延平長安電梯大坪數,rent-detail-3378554.html,"延平長安電梯大坪數黃金曝光
延平長安電梯大坪數
延平長安電梯大坪數
黃金曝光
延平長安電梯大樓　台北市-大同區 延平北路一段104號
辦公，樓層：10/10
3小時內更新  屋主 羅先生  
地圖收藏問答(1)
地圖
收藏
問答(1)",86坪,"80,000元",http://p1.cdn.591.com.tw/house/active/2015/05/23/143234662389917500_128x92.jpg
【西湖捷運站】內湖科學園區商務辦公室,rent-detail-3388515.html,"【西湖捷運站】內湖科學園區商務辦公室黃金曝光
【西湖捷運站】內湖科學園區商務辦公室
【西湖捷運站】內湖科學園區商務辦公室
黃金曝光
極光大樓　台北市-內湖區 洲子街183號
辦公，樓層：3/9
3小時內更新  屋主 吳先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",3坪,"10,000元",http://p1.cdn.591.com.tw/house/active/2015/03/09/142588510635246208_128x92.jpg
延平長安電梯大坪數,rent-detail-3378554.html,"延平長安電梯大坪數黃金曝光
延平長安電梯大坪數
延平長安電梯大坪數
黃金曝光
延平長安電梯大樓　台北市-大同區 延平北路一段104號
辦公，樓層：10/10
3小時內更新  屋主 羅先生  
地圖收藏問答(1)
地圖
收藏
問答(1)",86坪,"80,000元",http://p1.cdn.591.com.tw/house/active/2015/05/23/143234662389917500_128x92.jpg
忠孝東路4段全新商務中心【辦公室出租】,rent-detail-3355377.html,"忠孝東路4段全新商務中心【辦公室出租】黃金曝光
忠孝東路4段全新商務中心【辦公室出租】
忠孝東路4段全新商務中心【辦公室出租】
黃金曝光
美孚大樓　台北市-大安區 忠孝東路四段270號
辦公，樓層：17/17
3小時內更新  代理人 陳小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",3坪,"39,000元",http://p1.cdn.591.com.tw/house/active/2015/03/11/142606679596872707_128x92.jpg
工商登記，公司設立聯絡處，只要2500元,rent-detail-3409211.html,"工商登記，公司設立聯絡處，只要2500元黃金曝光
工商登記，公司設立聯絡處，只要2500元
工商登記，公司設立聯絡處，只要2500元
黃金曝光
台北市-大安區 忠孝東路四段59號
辦公，樓層：10/12
3小時內更新  屋主 陳先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",1坪,"2,500元",http://p2.cdn.591.com.tw/house/active/2015/06/18/143459643820400602_128x92.jpg
南港路三段優質辦公大樓,rent-detail-3390707.html,"南港路三段優質辦公大樓黃金曝光
南港路三段優質辦公大樓
南港路三段優質辦公大樓
黃金曝光
世貿帝國　台北市-南港區 南港路三段
辦公，樓層：4/9
3小時內更新  屋主 陳小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",101坪,"79,000元",http://p1.cdn.591.com.tw/house/active/2015/03/11/142604198078289808_128x92.jpg
[可短租]獨立辦公室OA全(包水電),rent-detail-3420399.html,"[可短租]獨立辦公室OA全(包水電)黃金曝光
[可短租]獨立辦公室OA全(包水電)
[可短租]獨立辦公室OA全(包水電)
黃金曝光
台北市-中山區 合江街116巷
辦公，樓層：3/4
3小時內更新  屋主 林先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",5坪,"10,000元",http://p1.cdn.591.com.tw/house/active/2013/09/10/137880150561207007_128x92.jpg
[自租]工業風門廳品味卓著含辦公設備,rent-detail-3363008.html,"[自租]工業風門廳品味卓著含辦公設備黃金曝光
[自租]工業風門廳品味卓著含辦公設備
[自租]工業風門廳品味卓著含辦公設備
黃金曝光
台北市-士林區 承德路四段80巷
辦公，樓層：1/5
3小時內更新  屋主 温先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",50坪,"88,000元",http://p2.cdn.591.com.tw/house/active/2015/06/12/143407793332795806_128x92.jpg
捷運文湖松山線南京復興站有窗2~3人房,rent-detail-3409208.html,"捷運文湖松山線南京復興站有窗2~3人房黃金曝光
捷運文湖松山線南京復興站有窗2~3人房
捷運文湖松山線南京復興站有窗2~3人房
黃金曝光
永瑞大樓　台北市-松山區 南京東路三段305號
辦公，樓層：5/12
3小時內更新  屋主 Helen 何  
地圖收藏問答(0)
地圖
收藏
問答(0)",6.5坪,"13,800元",http://p1.cdn.591.com.tw/house/active/2014/02/20/139288075747621700_128x92.jpg
最低價最便宜工商地址出租,rent-detail-3405918.html,"最低價最便宜工商地址出租黃金曝光
最低價最便宜工商地址出租
最低價最便宜工商地址出租
黃金曝光
台北市-大安區 基隆路二段
辦公，樓層：6/12
3小時內更新  屋主 沈小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",1坪,"2,500元",http://p1.cdn.591.com.tw/house/active/2013/09/16/137926249253046809_128x92.jpg
新開幕！工商登記辦事處只要2500元！,rent-detail-3415032.html,"新開幕！工商登記辦事處只要2500元！黃金曝光
新開幕！工商登記辦事處只要2500元！
新開幕！工商登記辦事處只要2500元！
黃金曝光

長盛大樓　台北市-中山區 南京東路二段101號
辦公，樓層：11/12
3小時內更新  屋主 羅小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",3坪,"2,500元",http://p2.cdn.591.com.tw/house/active/2015/05/08/143101782772809207_128x92.jpg
